'sample interval','ECG'
37737,0.231
37738,0.231
37739,0.231
37740,0.231
37741,0.223
37742,0.223
37743,0.231
37744,0.215
37745,0.215
37746,0.223
37747,0.231
37748,0.223
37749,0.215
37750,0.215
37751,0.223
37752,0.215
37753,0.223
37754,0.215
37755,0.208
37756,0.215
37757,0.223
37758,0.215
37759,0.208
37760,0.215
37761,0.215
37762,0.215
37763,0.215
37764,0.208
37765,0.208
37766,0.223
37767,0.215
37768,0.208
37769,0.208
37770,0.215
37771,0.215
37772,0.215
37773,0.215
37774,0.208
37775,0.208
37776,0.208
37777,0.192
37778,0.208
37779,0.215
37780,0.208
37781,0.208
37782,0.215
37783,0.208
37784,0.200
37785,0.208
37786,0.215
37787,0.208
37788,0.215
37789,0.215
37790,0.208
37791,0.208
37792,0.208
37793,0.215
37794,0.223
37795,0.231
37796,0.223
37797,0.223
37798,0.231
37799,0.223
37800,0.215
37801,0.215
37802,0.208
37803,0.215
37804,0.215
37805,0.215
37806,0.215
37807,0.215
37808,0.223
37809,0.223
37810,0.223
37811,0.231
37812,0.231
37813,0.238
37814,0.238
37815,0.238
37816,0.238
37817,0.246
37818,0.246
37819,0.231
37820,0.215
37821,0.223
37822,0.215
37823,0.215
37824,0.223
37825,0.215
37826,0.208
37827,0.208
37828,0.223
37829,0.231
37830,0.223
37831,0.238
37832,0.238
37833,0.246
37834,0.262
37835,0.262
37836,0.262
37837,0.269
37838,0.269
37839,0.269
37840,0.269
37841,0.277
37842,0.269
37843,0.254
37844,0.277
37845,0.277
37846,0.269
37847,0.262
37848,0.246
37849,0.238
37850,0.262
37851,0.277
37852,0.269
37853,0.277
37854,0.277
37855,0.269
37856,0.269
37857,0.277
37858,0.277
37859,0.277
37860,0.285
37861,0.285
37862,0.285
37863,0.285
37864,0.308
37865,0.315
37866,0.315
37867,0.315
37868,0.315
37869,0.323
37870,0.315
37871,0.308
37872,0.315
37873,0.308
37874,0.300
37875,0.300
37876,0.300
37877,0.300
37878,0.300
37879,0.292
37880,0.300
37881,0.315
37882,0.315
37883,0.323
37884,0.338
37885,0.323
37886,0.323
37887,0.331
37888,0.331
37889,0.315
37890,0.315
37891,0.315
37892,0.315
37893,0.308
37894,0.308
37895,0.308
37896,0.300
37897,0.292
37898,0.300
37899,0.300
37900,0.292
37901,0.292
37902,0.277
37903,0.277
37904,0.277
37905,0.277
37906,0.277
37907,0.269
37908,0.262
37909,0.254
37910,0.262
37911,0.246
37912,0.254
37913,0.246
37914,0.246
37915,0.246
37916,0.238
37917,0.231
37918,0.238
37919,0.238
37920,0.223
37921,0.215
37922,0.215
37923,0.208
37924,0.208
37925,0.215
37926,0.208
37927,0.200
37928,0.200
37929,0.200
37930,0.192
37931,0.192
37932,0.200
37933,0.200
37934,0.200
37935,0.215
37936,0.208
37937,0.215
37938,0.223
37939,0.223
37940,0.231
37941,0.238
37942,0.231
37943,0.231
37944,0.238
37945,0.238
37946,0.246
37947,0.246
37948,0.246
37949,0.254
37950,0.254
37951,0.246
37952,0.246
37953,0.246
37954,0.254
37955,0.262
37956,0.254
37957,0.262
37958,0.277
37959,0.277
37960,0.269
37961,0.292
37962,0.300
37963,0.315
37964,0.338
37965,0.362
37966,0.362
37967,0.385
37968,0.392
37969,0.415
37970,0.438
37971,0.462
37972,0.469
37973,0.485
37974,0.508
37975,0.531
37976,0.554
37977,0.577
37978,0.554
37979,0.562
37980,0.569
37981,0.562
37982,0.554
37983,0.546
37984,0.538
37985,0.523
37986,0.508
37987,0.469
37988,0.454
37989,0.438
37990,0.415
37991,0.385
37992,0.362
37993,0.346
37994,0.354
37995,0.346
37996,0.346
37997,0.346
37998,0.338
37999,0.331
38000,0.338
38001,0.331
38002,0.331
38003,0.331
38004,0.323
38005,0.315
38006,0.323
38007,0.331
38008,0.315
38009,0.308
38010,0.308
38011,0.315
38012,0.308
38013,0.315
38014,0.292
38015,0.277
38016,0.277
38017,0.269
38018,0.269
38019,0.262
38020,0.246
38021,0.238
38022,0.238
38023,0.238
38024,0.231
38025,0.238
38026,0.238
38027,0.231
38028,0.231
38029,0.231
38030,0.223
38031,0.223
38032,0.231
38033,0.223
38034,0.215
38035,0.215
38036,0.231
38037,0.223
38038,0.215
38039,0.223
38040,0.215
38041,0.208
38042,0.223
38043,0.215
38044,0.208
38045,0.215
38046,0.223
38047,0.215
38048,0.215
38049,0.223
38050,0.215
38051,0.215
38052,0.215
38053,0.208
38054,0.215
38055,0.223
38056,0.215
38057,0.208
38058,0.192
38059,0.185
38060,0.200
38061,0.215
38062,0.208
38063,0.200
38064,0.192
38065,0.192
38066,0.200
38067,0.200
38068,0.208
38069,0.223
38070,0.223
38071,0.223
38072,0.215
38073,0.223
38074,0.223
38075,0.208
38076,0.215
38077,0.223
38078,0.215
38079,0.208
38080,0.215
38081,0.215
38082,0.215
38083,0.208
38084,0.215
38085,0.215
38086,0.208
38087,0.200
38088,0.192
38089,0.192
38090,0.192
38091,0.208
38092,0.208
38093,0.200
38094,0.200
38095,0.200
38096,0.192
38097,0.200
38098,0.200
38099,0.192
38100,0.192
38101,0.192
38102,0.192
38103,0.177
38104,0.177
38105,0.162
38106,0.169
38107,0.169
38108,0.146
38109,0.162
38110,0.162
38111,0.162
38112,0.169
38113,0.169
38114,0.169
38115,0.177
38116,0.177
38117,0.185
38118,0.185
38119,0.185
38120,0.177
38121,0.177
38122,0.185
38123,0.169
38124,0.177
38125,0.177
38126,0.177
38127,0.177
38128,0.169
38129,0.169
38130,0.169
38131,0.169
38132,0.177
38133,0.177
38134,0.169
38135,0.169
38136,0.177
38137,0.185
38138,0.177
38139,0.185
38140,0.177
38141,0.185
38142,0.185
38143,0.185
38144,0.177
38145,0.177
38146,0.162
38147,0.154
38148,0.146
38149,0.146
38150,0.154
38151,0.154
38152,0.146
38153,0.146
38154,0.146
38155,0.138
38156,0.138
38157,0.138
38158,0.123
38159,0.123
38160,0.123
38161,0.123
38162,0.108
38163,0.115
38164,0.123
38165,0.108
38166,0.115
38167,0.100
38168,0.100
38169,0.100
38170,0.092
38171,0.092
38172,0.100
38173,0.092
38174,0.092
38175,0.100
38176,0.108
38177,0.108
38178,0.108
38179,0.108
38180,0.115
38181,0.108
38182,0.115
38183,0.123
38184,0.115
38185,0.115
38186,0.115
38187,0.115
38188,0.131
38189,0.123
38190,0.123
38191,0.131
38192,0.123
38193,0.123
38194,0.131
38195,0.138
38196,0.138
38197,0.131
38198,0.138
38199,0.146
38200,0.146
38201,0.146
38202,0.154
38203,0.154
38204,0.146
38205,0.154
38206,0.162
38207,0.146
38208,0.162
38209,0.177
38210,0.169
38211,0.162
38212,0.177
38213,0.177
38214,0.185
38215,0.185
38216,0.200
38217,0.185
38218,0.185
38219,0.200
38220,0.200
38221,0.200
38222,0.208
38223,0.208
38224,0.215
38225,0.215
38226,0.215
38227,0.208
38228,0.208
38229,0.215
38230,0.208
38231,0.215
38232,0.215
38233,0.215
38234,0.215
38235,0.223
38236,0.231
38237,0.231
38238,0.231
38239,0.231
38240,0.231
38241,0.231
38242,0.231
38243,0.238
38244,0.231
38245,0.215
38246,0.223
38247,0.223
38248,0.215
38249,0.208
38250,0.215
38251,0.215
38252,0.200
38253,0.200
38254,0.215
38255,0.208
38256,0.208
38257,0.208
38258,0.208
38259,0.200
38260,0.215
38261,0.215
38262,0.215
38263,0.231
38264,0.238
38265,0.223
38266,0.215
38267,0.223
38268,0.215
38269,0.200
38270,0.208
38271,0.223
38272,0.208
38273,0.208
38274,0.223
38275,0.215
38276,0.223
38277,0.223
38278,0.215
38279,0.223
38280,0.215
38281,0.215
38282,0.231
38283,0.246
38284,0.223
38285,0.223
38286,0.238
38287,0.223
38288,0.223
38289,0.231
38290,0.223
38291,0.215
38292,0.223
38293,0.215
38294,0.215
38295,0.223
38296,0.223
38297,0.215
38298,0.223
38299,0.231
38300,0.238
38301,0.238
38302,0.246
38303,0.238
38304,0.238
38305,0.238
38306,0.223
38307,0.223
38308,0.231
38309,0.231
38310,0.223
38311,0.231
38312,0.223
38313,0.208
38314,0.208
38315,0.215
38316,0.200
38317,0.208
38318,0.208
38319,0.208
38320,0.208
38321,0.223
38322,0.215
38323,0.208
38324,0.223
38325,0.223
38326,0.215
38327,0.208
38328,0.215
38329,0.215
38330,0.208
38331,0.223
38332,0.231
38333,0.231
38334,0.231
38335,0.223
38336,0.238
38337,0.246
38338,0.262
38339,0.269
38340,0.285
38341,0.300
38342,0.323
38343,0.338
38344,0.354
38345,0.362
38346,0.338
38347,0.338
38348,0.354
38349,0.354
38350,0.354
38351,0.354
38352,0.331
38353,0.300
38354,0.277
38355,0.277
38356,0.254
38357,0.223
38358,0.200
38359,0.169
38360,0.131
38361,0.092
38362,0.031
38363,0.000
38364,-0.038
38365,-0.085
38366,-0.138
38367,-0.200
38368,-0.269
38369,-0.315
38370,-0.377
38371,-0.446
38372,-0.500
38373,-0.515
38374,-0.500
38375,-0.485
38376,-0.469
38377,-0.454
38378,-0.438
38379,-0.431
38380,-0.415
38381,-0.385
38382,-0.362
38383,-0.338
38384,-0.308
38385,-0.285
38386,-0.269
38387,-0.223
38388,-0.185
38389,-0.138
38390,-0.092
38391,-0.046
38392,0.000
38393,0.038
38394,0.085
38395,0.108
38396,0.100
38397,0.108
38398,0.131
38399,0.138
38400,0.138
38401,0.154
38402,0.169
38403,0.185
38404,0.185
38405,0.200
38406,0.200
38407,0.200
38408,0.215
38409,0.215
38410,0.215
38411,0.223
38412,0.223
38413,0.215
38414,0.215
38415,0.215
38416,0.215
38417,0.223
38418,0.231
38419,0.231
38420,0.238
38421,0.246
38422,0.238
38423,0.246
38424,0.246
38425,0.246
38426,0.254
38427,0.262
38428,0.254
38429,0.246
38430,0.246
38431,0.231
38432,0.238
38433,0.246
38434,0.254
38435,0.246
38436,0.262
38437,0.269
38438,0.269
38439,0.262
38440,0.269
38441,0.269
38442,0.269
38443,0.269
38444,0.262
38445,0.262
38446,0.262
38447,0.269
38448,0.277
38449,0.269
38450,0.269
38451,0.269
38452,0.277
38453,0.277
38454,0.269
38455,0.277
38456,0.269
38457,0.262
38458,0.277
38459,0.285
38460,0.285
38461,0.285
38462,0.285
38463,0.277
38464,0.277
38465,0.292
38466,0.292
38467,0.277
38468,0.285
38469,0.285
38470,0.269
38471,0.277
38472,0.292
38473,0.285
38474,0.285
38475,0.277
38476,0.277
38477,0.269
38478,0.277
38479,0.285
38480,0.277
38481,0.277
38482,0.285
38483,0.285
38484,0.292
38485,0.308
38486,0.315
38487,0.315
38488,0.315
38489,0.323
38490,0.315
38491,0.308
38492,0.308
38493,0.315
38494,0.315
38495,0.323
38496,0.315
38497,0.315
38498,0.315
38499,0.338
38500,0.346
38501,0.338
38502,0.331
38503,0.338
38504,0.338
38505,0.338
38506,0.354
38507,0.369
38508,0.369
38509,0.377
38510,0.377
38511,0.385
38512,0.392
38513,0.392
38514,0.385
38515,0.392
38516,0.400
38517,0.408
38518,0.423
38519,0.415
38520,0.408
38521,0.423
38522,0.431
38523,0.431
38524,0.431
38525,0.431
38526,0.431
38527,0.438
38528,0.446
38529,0.462
38530,0.469
38531,0.469
38532,0.462
38533,0.469
38534,0.469
38535,0.469
38536,0.462
38537,0.469
38538,0.462
38539,0.462
38540,0.469
38541,0.469
38542,0.469
38543,0.477
38544,0.469
38545,0.477
38546,0.485
38547,0.485
38548,0.477
38549,0.477
38550,0.462
38551,0.462
38552,0.469
38553,0.469
38554,0.462
38555,0.462
38556,0.462
38557,0.462
38558,0.462
38559,0.462
38560,0.454
38561,0.462
38562,0.454
38563,0.438
38564,0.438
38565,0.431
38566,0.415
38567,0.408
38568,0.408
38569,0.408
38570,0.400
38571,0.400
38572,0.392
38573,0.392
38574,0.392
38575,0.385
38576,0.369
38577,0.377
38578,0.377
38579,0.362
38580,0.354
38581,0.362
38582,0.346
38583,0.331
38584,0.331
38585,0.331
38586,0.315
38587,0.315
38588,0.300
38589,0.300
38590,0.308
38591,0.292
38592,0.269
38593,0.269
38594,0.269
38595,0.262
38596,0.262
38597,0.262
38598,0.254
38599,0.254
38600,0.254
38601,0.246
38602,0.246
38603,0.246
38604,0.246
38605,0.231
38606,0.246
38607,0.238
38608,0.231
38609,0.238
38610,0.231
38611,0.231
38612,0.238
38613,0.238
38614,0.231
38615,0.231
38616,0.238
38617,0.231
38618,0.231
38619,0.231
38620,0.238
38621,0.238
38622,0.238
38623,0.238
38624,0.246
38625,0.246
38626,0.238
38627,0.231
38628,0.215
38629,0.223
38630,0.223
38631,0.215
38632,0.215
38633,0.215
38634,0.208
38635,0.208
38636,0.208
38637,0.208
38638,0.208
38639,0.208
38640,0.200
38641,0.192
38642,0.200
38643,0.200
38644,0.200
38645,0.215
38646,0.215
38647,0.208
38648,0.215
38649,0.215
38650,0.208
38651,0.208
38652,0.215
38653,0.208
38654,0.200
38655,0.208
38656,0.215
38657,0.208
38658,0.208
38659,0.208
38660,0.200
38661,0.200
38662,0.208
38663,0.200
38664,0.185
38665,0.185
38666,0.208
38667,0.192
38668,0.192
38669,0.192
38670,0.185
38671,0.185
38672,0.185
38673,0.185
38674,0.185
38675,0.185
38676,0.192
38677,0.200
38678,0.208
38679,0.208
38680,0.208
38681,0.215
38682,0.208
38683,0.208
38684,0.208
38685,0.200
38686,0.192
38687,0.192
38688,0.192
38689,0.185
38690,0.185
38691,0.192
38692,0.192
38693,0.177
38694,0.169
38695,0.162
38696,0.169
38697,0.177
38698,0.177
38699,0.177
38700,0.177
38701,0.169
38702,0.185
38703,0.185
38704,0.185
38705,0.192
38706,0.185
38707,0.177
38708,0.185
38709,0.185
38710,0.177
38711,0.185
38712,0.185
38713,0.185
38714,0.185
38715,0.200
38716,0.200
38717,0.200
38718,0.200
38719,0.200
38720,0.200
38721,0.200
38722,0.185
38723,0.192
38724,0.200
38725,0.200
38726,0.200
38727,0.200
38728,0.208
38729,0.200
38730,0.192
38731,0.200
38732,0.200
38733,0.192
38734,0.192
38735,0.185
38736,0.185
38737,0.177
38738,0.169
38739,0.169
38740,0.177
38741,0.177
38742,0.177
38743,0.162
38744,0.177
38745,0.177
38746,0.185
38747,0.192
38748,0.192
38749,0.192
38750,0.192
38751,0.185
38752,0.185
38753,0.192
38754,0.192
38755,0.192
38756,0.185
38757,0.185
38758,0.185
38759,0.185
38760,0.185
38761,0.185
38762,0.192
38763,0.192
38764,0.185
38765,0.200
38766,0.200
38767,0.200
38768,0.200
38769,0.192
38770,0.192
38771,0.192
38772,0.185
38773,0.185
38774,0.185
38775,0.185
38776,0.192
38777,0.185
38778,0.192
38779,0.200
38780,0.192
38781,0.185
38782,0.200
38783,0.208
38784,0.200
38785,0.200
38786,0.208
38787,0.208
38788,0.215
38789,0.208
38790,0.200
38791,0.215
38792,0.215
38793,0.200
38794,0.215
38795,0.215
38796,0.208
38797,0.208
38798,0.215
38799,0.208
38800,0.215
38801,0.215
38802,0.192
38803,0.192
38804,0.215
38805,0.208
38806,0.215
38807,0.223
38808,0.215
38809,0.208
38810,0.223
38811,0.223
38812,0.215
38813,0.223
38814,0.231
38815,0.215
38816,0.208
38817,0.215
38818,0.223
38819,0.223
38820,0.223
38821,0.200
38822,0.200
38823,0.200
38824,0.208
38825,0.208
38826,0.208
38827,0.200
38828,0.200
38829,0.200
38830,0.208
38831,0.200
38832,0.208
38833,0.200
38834,0.200
38835,0.208
38836,0.200
38837,0.200
38838,0.192
38839,0.200
38840,0.200
38841,0.192
38842,0.192
38843,0.208
38844,0.200
38845,0.200
38846,0.200
38847,0.200
38848,0.200
38849,0.208
38850,0.192
38851,0.200
38852,0.215
38853,0.208
38854,0.200
38855,0.208
38856,0.200
38857,0.200
38858,0.208
38859,0.192
38860,0.192
38861,0.200
38862,0.192
38863,0.192
38864,0.208
38865,0.192
38866,0.192
38867,0.192
38868,0.200
38869,0.200
38870,0.208
38871,0.200
38872,0.215
38873,0.215
38874,0.215
38875,0.215
38876,0.215
38877,0.215
38878,0.215
38879,0.215
38880,0.208
38881,0.200
38882,0.208
38883,0.208
38884,0.215
38885,0.215
38886,0.215
38887,0.215
38888,0.215
38889,0.223
38890,0.231
38891,0.223
38892,0.223
38893,0.231
38894,0.231
38895,0.223
38896,0.238
38897,0.231
38898,0.223
38899,0.215
38900,0.208
38901,0.208
38902,0.215
38903,0.200
38904,0.192
38905,0.200
38906,0.215
38907,0.215
38908,0.231
38909,0.238
38910,0.238
38911,0.254
38912,0.262
38913,0.246
38914,0.254
38915,0.262
38916,0.246
38917,0.246
38918,0.262
38919,0.246
38920,0.246
38921,0.262
38922,0.254
38923,0.238
38924,0.238
38925,0.238
38926,0.231
38927,0.238
38928,0.246
38929,0.238
38930,0.254
38931,0.269
38932,0.277
38933,0.277
38934,0.269
38935,0.277
38936,0.262
38937,0.277
38938,0.285
38939,0.292
38940,0.277
38941,0.277
38942,0.285
38943,0.300
38944,0.308
38945,0.300
38946,0.300
38947,0.300
38948,0.292
38949,0.292
38950,0.285
38951,0.300
38952,0.285
38953,0.285
38954,0.308
38955,0.308
38956,0.308
38957,0.308
38958,0.300
38959,0.308
38960,0.315
38961,0.308
38962,0.308
38963,0.308
38964,0.315
38965,0.308
38966,0.308
38967,0.331
38968,0.323
38969,0.308
38970,0.300
38971,0.308
38972,0.315
38973,0.300
38974,0.292
38975,0.300
38976,0.285
38977,0.292
38978,0.300
38979,0.292
38980,0.285
38981,0.277
38982,0.269
38983,0.262
38984,0.269
38985,0.269
38986,0.262
38987,0.262
38988,0.254
38989,0.246
38990,0.254
38991,0.254
38992,0.238
38993,0.231
38994,0.238
38995,0.231
38996,0.238
38997,0.238
38998,0.231
38999,0.223
39000,0.223
39001,0.215
39002,0.215
39003,0.215
39004,0.215
39005,0.208
39006,0.208
39007,0.208
39008,0.208
39009,0.208
39010,0.200
39011,0.200
39012,0.200
39013,0.200
39014,0.208
39015,0.215
39016,0.215
39017,0.223
39018,0.223
39019,0.231
39020,0.231
39021,0.231
39022,0.238
39023,0.246
39024,0.246
39025,0.246
39026,0.254
39027,0.246
39028,0.238
39029,0.238
39030,0.246
39031,0.254
39032,0.246
39033,0.254
39034,0.262
39035,0.269
39036,0.269
39037,0.277
39038,0.292
39039,0.308
39040,0.323
39041,0.338
39042,0.354
39043,0.369
39044,0.392
39045,0.408
39046,0.415
39047,0.431
39048,0.462
39049,0.477
39050,0.500
39051,0.523
39052,0.546
39053,0.554
39054,0.569
39055,0.577
39056,0.569
39057,0.554
39058,0.562
39059,0.554
39060,0.546
39061,0.546
39062,0.531
39063,0.515
39064,0.477
39065,0.454
39066,0.438
39067,0.415
39068,0.400
39069,0.377
39070,0.369
39071,0.377
39072,0.362
39073,0.354
39074,0.346
39075,0.346
39076,0.346
39077,0.331
39078,0.323
39079,0.331
39080,0.338
39081,0.331
39082,0.331
39083,0.323
39084,0.323
39085,0.323
39086,0.315
39087,0.308
39088,0.315
39089,0.323
39090,0.308
39091,0.292
39092,0.292
39093,0.277
39094,0.269
39095,0.269
39096,0.262
39097,0.246
39098,0.238
39099,0.238
39100,0.231
39101,0.223
39102,0.223
39103,0.215
39104,0.223
39105,0.238
39106,0.231
39107,0.223
39108,0.223
39109,0.223
39110,0.223
39111,0.223
39112,0.215
39113,0.215
39114,0.208
39115,0.215
39116,0.208
39117,0.215
39118,0.215
39119,0.200
39120,0.192
39121,0.208
39122,0.208
39123,0.208
39124,0.208
39125,0.200
39126,0.200
39127,0.200
39128,0.215
39129,0.215
39130,0.208
39131,0.208
39132,0.200
39133,0.208
39134,0.208
39135,0.208
39136,0.192
39137,0.192
39138,0.192
39139,0.192
39140,0.177
39141,0.177
39142,0.192
39143,0.185
39144,0.192
39145,0.192
39146,0.208
39147,0.223
39148,0.223
39149,0.215
39150,0.208
39151,0.215
39152,0.223
39153,0.215
39154,0.208
39155,0.215
39156,0.215
39157,0.208
39158,0.208
39159,0.200
39160,0.192
39161,0.208
39162,0.200
39163,0.208
39164,0.208
39165,0.200
39166,0.200
39167,0.208
39168,0.200
39169,0.200
39170,0.208
39171,0.208
39172,0.208
39173,0.208
39174,0.215
39175,0.208
39176,0.215
39177,0.208
39178,0.200
39179,0.192
39180,0.185
39181,0.169
39182,0.169
39183,0.169
39184,0.177
39185,0.169
39186,0.162
39187,0.162
39188,0.169
39189,0.162
39190,0.162
39191,0.169
39192,0.169
39193,0.169
39194,0.185
39195,0.177
39196,0.169
39197,0.177
39198,0.177
39199,0.169
39200,0.162
39201,0.169
39202,0.154
39203,0.154
39204,0.154
39205,0.154
39206,0.154
39207,0.162
39208,0.162
39209,0.162
39210,0.169
39211,0.162
39212,0.169
39213,0.162
39214,0.169
39215,0.169
39216,0.169
39217,0.169
39218,0.177
39219,0.177
39220,0.169
39221,0.162
39222,0.154
39223,0.146
39224,0.154
39225,0.146
39226,0.131
39227,0.146
39228,0.138
39229,0.138
39230,0.138
39231,0.138
39232,0.138
39233,0.138
39234,0.131
39235,0.131
39236,0.123
39237,0.131
39238,0.131
39239,0.123
39240,0.123
39241,0.115
39242,0.123
39243,0.115
39244,0.108
39245,0.108
39246,0.108
39247,0.100
39248,0.100
39249,0.108
39250,0.108
39251,0.108
39252,0.115
39253,0.123
39254,0.115
39255,0.123
39256,0.131
39257,0.123
39258,0.138
39259,0.146
39260,0.138
39261,0.138
39262,0.146
39263,0.138
39264,0.138
39265,0.138
39266,0.138
39267,0.131
39268,0.138
39269,0.138
39270,0.131
39271,0.138
39272,0.146
39273,0.131
39274,0.131
39275,0.146
39276,0.138
39277,0.138
39278,0.154
39279,0.146
39280,0.146
39281,0.146
39282,0.146
39283,0.154
39284,0.154
39285,0.154
39286,0.154
39287,0.162
39288,0.162
39289,0.162
39290,0.169
39291,0.169
39292,0.169
39293,0.169
39294,0.177
39295,0.185
39296,0.185
39297,0.185
39298,0.185
39299,0.192
39300,0.185
39301,0.200
39302,0.200
39303,0.192
39304,0.192
39305,0.200
39306,0.192
39307,0.192
39308,0.208
39309,0.208
39310,0.223
39311,0.215
39312,0.208
39313,0.223
39314,0.238
39315,0.215
39316,0.223
39317,0.215
39318,0.223
39319,0.223
39320,0.223
39321,0.223
39322,0.223
39323,0.223
39324,0.215
39325,0.215
39326,0.208
39327,0.200
39328,0.215
39329,0.215
39330,0.208
39331,0.215
39332,0.215
39333,0.208
39334,0.215
39335,0.223
39336,0.200
39337,0.200
39338,0.223
39339,0.223
39340,0.223
39341,0.223
39342,0.215
39343,0.215
39344,0.215
39345,0.208
39346,0.208
39347,0.200
39348,0.192
39349,0.208
39350,0.208
39351,0.192
39352,0.192
39353,0.208
39354,0.200
39355,0.208
39356,0.208
39357,0.200
39358,0.215
39359,0.215
39360,0.215
39361,0.215
39362,0.215
39363,0.223
39364,0.231
39365,0.215
39366,0.215
39367,0.215
39368,0.215
39369,0.208
39370,0.208
39371,0.208
39372,0.208
39373,0.215
39374,0.223
39375,0.223
39376,0.215
39377,0.208
39378,0.208
39379,0.223
39380,0.231
39381,0.231
39382,0.223
39383,0.231
39384,0.223
39385,0.223
39386,0.231
39387,0.223
39388,0.223
39389,0.223
39390,0.215
39391,0.215
39392,0.215
39393,0.208
39394,0.200
39395,0.200
39396,0.215
39397,0.208
39398,0.208
39399,0.208
39400,0.208
39401,0.208
39402,0.208
39403,0.208
39404,0.208
39405,0.208
39406,0.192
39407,0.200
39408,0.208
39409,0.215
39410,0.223
39411,0.231
39412,0.231
39413,0.223
39414,0.238
39415,0.262
39416,0.277
39417,0.285
39418,0.285
39419,0.308
39420,0.331
39421,0.338
39422,0.338
39423,0.323
39424,0.331
39425,0.346
39426,0.354
39427,0.354
39428,0.346
39429,0.331
39430,0.315
39431,0.285
39432,0.254
39433,0.246
39434,0.223
39435,0.208
39436,0.177
39437,0.115
39438,0.077
39439,0.038
39440,0.015
39441,-0.023
39442,-0.085
39443,-0.131
39444,-0.200
39445,-0.262
39446,-0.308
39447,-0.362
39448,-0.438
39449,-0.492
39450,-0.515
39451,-0.508
39452,-0.469
39453,-0.462
39454,-0.469
39455,-0.446
39456,-0.431
39457,-0.423
39458,-0.400
39459,-0.354
39460,-0.338
39461,-0.308
39462,-0.277
39463,-0.254
39464,-0.231
39465,-0.185
39466,-0.138
39467,-0.085
39468,-0.046
39469,0.008
39470,0.054
39471,0.085
39472,0.100
39473,0.108
39474,0.123
39475,0.146
39476,0.154
39477,0.162
39478,0.162
39479,0.177
39480,0.185
39481,0.192
39482,0.208
39483,0.208
39484,0.215
39485,0.223
39486,0.223
39487,0.238
